date,1. open,2. high,3. low,4. close,5. volume
2019-12-13 11:29:00,187.5,187.6,187.45,187.6,37309.0
2019-12-13 11:28:00,187.55,187.55,187.45,187.45,1974.0
2019-12-13 11:27:00,187.5,187.6,187.5,187.6,1656.0
2019-12-13 11:26:00,187.5,187.5,187.45,187.45,654.0
2019-12-13 11:25:00,187.5,187.5,187.45,187.45,4382.0
2019-12-13 11:24:00,187.7,187.7,187.55,187.55,2160.0
2019-12-13 11:23:00,187.7,187.75,187.65,187.75,551.0
2019-12-13 11:22:00,187.65,187.75,187.65,187.65,1287.0
2019-12-13 11:21:00,187.7,187.7,187.55,187.65,1833.0
2019-12-13 11:20:00,187.75,187.75,187.7,187.7,1467.0
2019-12-13 11:19:00,187.8,187.8,187.7,187.8,3964.0
2019-12-13 11:18:00,187.9,187.9,187.8,187.8,1663.0
2019-12-13 11:17:00,187.95,188.0,187.9,187.95,2919.0
2019-12-13 11:16:00,187.9,187.95,187.9,187.95,2350.0
2019-12-13 11:15:00,187.8,187.95,187.8,187.9,2838.0
2019-12-13 11:14:00,187.85,187.9,187.8,187.8,1132.0
2019-12-13 11:13:00,187.85,187.9,187.8,187.9,616.0
2019-12-13 11:12:00,187.9,187.9,187.85,187.85,1357.0
2019-12-13 11:11:00,187.8,187.85,187.75,187.85,1317.0
2019-12-13 11:10:00,187.75,187.9,187.75,187.85,3073.0
2019-12-13 11:09:00,187.65,187.75,187.65,187.75,1736.0
2019-12-13 11:08:00,187.55,187.7,187.55,187.6,3297.0
2019-12-13 11:07:00,187.6,187.6,187.55,187.55,558.0
2019-12-13 11:06:00,187.5,187.6,187.5,187.6,1237.0
2019-12-13 11:05:00,187.45,187.45,187.45,187.45,0.0
2019-12-13 11:04:00,187.5,187.55,187.5,187.55,8143.0
2019-12-13 11:02:00,187.65,187.65,187.5,187.5,1305.0
2019-12-13 11:01:00,187.6,187.75,187.6,187.65,1612.0
2019-12-13 11:00:00,187.6,187.66,187.51,187.65,1273.0
2019-12-13 10:59:00,187.55,187.6,187.55,187.55,999.0
2019-12-13 10:58:00,187.55,187.6,187.5,187.6,1238.0
2019-12-13 10:57:00,187.7,187.7,187.55,187.6,1201.0
2019-12-13 10:56:00,187.7,187.75,187.65,187.7,817.0
2019-12-13 10:55:00,187.65,187.8,187.6,187.65,2179.0
2019-12-13 10:54:00,187.85,187.85,187.7,187.7,1803.0
2019-12-13 10:53:00,188.0,188.0,187.9,187.9,290.0
2019-12-13 10:52:00,187.9,188.05,187.9,188.05,1087.0
2019-12-13 10:51:00,188.0,188.0,187.9,187.9,586.0
2019-12-13 10:50:00,188.0,188.15,188.0,188.1,2007.0
2019-12-13 10:49:00,188.1,188.1,187.9,187.9,852.0
2019-12-13 10:48:00,188.15,188.15,188.05,188.05,1447.0
2019-12-13 10:47:00,188.2,188.2,188.15,188.2,172.0
2019-12-13 10:46:00,188.0,188.2,187.95,188.2,8416.0
2019-12-13 10:45:00,188.1,188.1,187.95,188.0,933.0
