date,1. open,2. high,3. low,4. close,5. volume
2019-12-13 11:29:00,137.4,137.5,137.4,137.4,1797.0
2019-12-13 11:28:00,137.45,137.45,137.4,137.45,1972.0
2019-12-13 11:27:00,137.5,137.5,137.5,137.5,788.0
2019-12-13 11:26:00,137.5,137.55,137.5,137.55,410.0
2019-12-13 11:25:00,137.55,137.55,137.5,137.5,460.0
2019-12-13 11:24:00,137.5,137.5,137.5,137.5,2182.0
2019-12-13 11:23:00,137.45,137.45,137.45,137.45,273.0
2019-12-13 11:22:00,137.5,137.5,137.45,137.45,1659.0
2019-12-13 11:21:00,137.55,137.55,137.5,137.5,679.0
2019-12-13 11:20:00,137.6,137.65,137.6,137.65,1089.0
2019-12-13 11:19:00,137.65,137.65,137.65,137.65,8.0
2019-12-13 11:18:00,137.65,137.65,137.6,137.65,2103.0
2019-12-13 11:17:00,137.7,137.7,137.7,137.7,207.0
2019-12-13 11:16:00,137.65,137.65,137.65,137.65,771.0
2019-12-13 11:15:00,137.65,137.65,137.65,137.65,4.0
2019-12-13 11:14:00,137.7,137.7,137.65,137.65,455.0
2019-12-13 11:13:00,137.7,137.7,137.7,137.7,1035.0
2019-12-13 11:11:00,137.65,137.7,137.65,137.7,496.0
2019-12-13 11:10:00,137.65,137.65,137.65,137.65,94.0
2019-12-13 11:09:00,137.5,137.6,137.5,137.6,1425.0
2019-12-13 11:08:00,137.45,137.45,137.45,137.45,23.0
2019-12-13 11:07:00,137.5,137.5,137.45,137.45,882.0
2019-12-13 11:06:00,137.45,137.5,137.45,137.5,573.0
2019-12-13 11:05:00,137.4,137.4,137.4,137.4,476672.0
2019-12-13 11:03:00,137.4,137.4,137.4,137.4,0.0
2019-12-13 11:01:00,137.25,137.3,137.25,137.3,5113.0
2019-12-13 11:00:00,137.3,137.3,137.3,137.3,1475.0
2019-12-13 10:59:00,137.3,137.3,137.3,137.3,1848.0
2019-12-13 10:57:00,137.3,137.3,137.3,137.3,806.0
2019-12-13 10:56:00,137.3,137.3,137.3,137.3,946.0
2019-12-13 10:55:00,137.4,137.4,137.3,137.3,6896.0
2019-12-13 10:54:00,137.5,137.5,137.4,137.4,915.0
2019-12-13 10:52:00,137.5,137.55,137.5,137.55,435.0
2019-12-13 10:50:00,137.5,137.6,137.5,137.55,1480.0
2019-12-13 10:49:00,137.45,137.45,137.45,137.45,333.0
2019-12-13 10:48:00,137.5,137.5,137.5,137.5,585.0
2019-12-13 10:47:00,137.55,137.55,137.55,137.55,4.0
2019-12-13 10:46:00,137.4,137.5,137.4,137.5,3240.0
2019-12-13 10:45:00,137.4,137.4,137.4,137.4,558.0
2019-12-13 10:44:00,137.45,137.45,137.45,137.45,63.0
2019-12-13 10:42:00,137.5,137.5,137.5,137.5,128.0
2019-12-13 10:41:00,137.55,137.55,137.55,137.55,613.0
2019-12-13 10:40:00,137.45,137.5,137.45,137.5,786.0
2019-12-13 10:39:00,137.45,137.5,137.45,137.5,1711.0
2019-12-13 10:38:00,137.4,137.4,137.4,137.4,396.0
