date,1. open,2. high,3. low,4. close,5. volume
2019-12-13 11:29:00,21.06,21.065,21.05,21.065,162822.0
2019-12-13 11:28:00,21.065,21.065,21.05,21.065,7329.0
2019-12-13 11:27:00,21.055,21.07,21.05,21.065,5359.0
2019-12-13 11:26:00,21.045,21.06,21.045,21.055,19943.0
2019-12-13 11:25:00,21.055,21.055,21.045,21.05,13498.0
2019-12-13 11:24:00,21.06,21.065,21.06,21.06,10355.0
2019-12-13 11:23:00,21.05,21.06,21.05,21.06,6424.0
2019-12-13 11:22:00,21.05,21.055,21.045,21.05,9784.0
2019-12-13 11:21:00,21.06,21.065,21.055,21.055,5232.0
2019-12-13 11:20:00,21.07,21.085,21.065,21.065,18794.0
2019-12-13 11:19:00,21.085,21.085,21.075,21.075,1326.0
2019-12-13 11:18:00,21.105,21.105,21.085,21.085,24223.0
2019-12-13 11:17:00,21.09,21.11,21.085,21.11,29029.0
2019-12-13 11:16:00,21.08,21.09,21.08,21.09,11485.0
2019-12-13 11:15:00,21.07,21.09,21.07,21.085,9709.0
2019-12-13 11:14:00,21.07,21.075,21.065,21.075,8429.0
2019-12-13 11:13:00,21.06,21.065,21.05,21.065,14605.0
2019-12-13 11:12:00,21.06,21.06,21.055,21.06,11178.0
2019-12-13 11:11:00,21.06,21.06,21.055,21.06,8148.0
2019-12-13 11:10:00,21.07,21.085,21.065,21.07,14727.0
2019-12-13 11:09:00,21.05,21.065,21.05,21.065,12137.0
2019-12-13 11:08:00,21.035,21.055,21.035,21.045,9089.0
2019-12-13 11:07:00,21.055,21.055,21.025,21.03,8873.0
2019-12-13 11:06:00,21.065,21.07,21.055,21.055,14611.0
2019-12-13 11:05:00,21.04,21.06,21.035,21.06,15369.0
2019-12-13 11:04:00,21.06,21.06,21.03,21.035,5456.0
2019-12-13 11:03:00,21.065,21.065,21.065,21.065,0.0
2019-12-13 11:02:00,21.085,21.085,21.08,21.08,1734.0
2019-12-13 11:01:00,21.07,21.085,21.07,21.085,14347.0
2019-12-13 11:00:00,21.05,21.07,21.05,21.07,8560.0
2019-12-13 10:59:00,21.025,21.045,21.025,21.045,19531.0
2019-12-13 10:58:00,21.025,21.025,21.02,21.025,13744.0
2019-12-13 10:57:00,21.04,21.045,21.03,21.03,20144.0
2019-12-13 10:56:00,21.025,21.05,21.02,21.045,14330.0
2019-12-13 10:55:00,21.03,21.04,21.025,21.025,9487.0
2019-12-13 10:54:00,21.065,21.065,21.025,21.025,9203.0
2019-12-13 10:53:00,21.075,21.075,21.065,21.065,6679.0
2019-12-13 10:52:00,21.055,21.08,21.055,21.07,6367.0
2019-12-13 10:51:00,21.07,21.07,21.06,21.06,3658.0
2019-12-13 10:50:00,21.075,21.11,21.075,21.08,14055.0
2019-12-13 10:49:00,21.0758,21.0998,21.0697,21.0758,24995.0
2019-12-13 10:48:00,21.105,21.105,21.085,21.085,10143.0
2019-12-13 10:47:00,21.12,21.12,21.11,21.11,4691.0
2019-12-13 10:46:00,21.06,21.13,21.05,21.125,30046.0
2019-12-13 10:45:00,21.065,21.07,21.045,21.055,18658.0
2019-12-13 10:44:00,21.075,21.075,21.07,21.07,5736.0
2019-12-13 10:43:00,21.055,21.07,21.055,21.07,4542.0
2019-12-13 10:42:00,21.095,21.1,21.07,21.07,11404.0
2019-12-13 10:41:00,21.09,21.105,21.085,21.1,9541.0
2019-12-13 10:40:00,21.04,21.085,21.04,21.085,11004.0
2019-12-13 10:39:00,21.015,21.05,21.015,21.05,22724.0
2019-12-13 10:38:00,21.03,21.04,21.01,21.015,26468.0
2019-12-13 10:37:00,21.065,21.065,21.035,21.035,11921.0
2019-12-13 10:36:00,21.075,21.08,21.05,21.055,23303.0
2019-12-13 10:35:00,21.0958,21.1152,21.0852,21.0858,11294.0
2019-12-13 10:34:00,21.09,21.105,21.08,21.105,11794.0
2019-12-13 10:33:00,21.135,21.135,21.09,21.09,5311.0
2019-12-13 10:32:00,21.145,21.155,21.135,21.14,11161.0
2019-12-13 10:31:00,21.115,21.145,21.105,21.145,4173.0
2019-12-13 10:30:00,21.1458,21.1648,21.0998,21.1158,45825.0
2019-12-13 10:29:00,21.14,21.16,21.14,21.155,17149.0
2019-12-13 10:28:00,21.16,21.19,21.135,21.135,8924.0
2019-12-13 10:27:00,21.2157,21.2358,21.1707,21.1707,15144.0
2019-12-13 10:26:00,21.185,21.22,21.18,21.22,17901.0
2019-12-13 10:25:00,21.17,21.185,21.165,21.185,7740.0
2019-12-13 10:24:00,21.195,21.195,21.165,21.175,18739.0
2019-12-13 10:23:00,21.205,21.205,21.2,21.2,2392.0
2019-12-13 10:22:00,21.22,21.22,21.215,21.215,7922.0
2019-12-13 10:21:00,21.235,21.235,21.205,21.22,14312.0
2019-12-13 10:20:00,21.215,21.235,21.21,21.235,25478.0
2019-12-13 10:19:00,21.185,21.215,21.185,21.21,9614.0
2019-12-13 10:18:00,21.17,21.185,21.17,21.185,10778.0
2019-12-13 10:17:00,21.13,21.175,21.125,21.175,3674.0
2019-12-13 10:16:00,21.11,21.135,21.105,21.135,19122.0
2019-12-13 10:15:00,21.1407,21.1706,21.1205,21.1207,17817.0
2019-12-13 10:14:00,21.19,21.195,21.125,21.13,10900.0
2019-12-13 10:13:00,21.215,21.215,21.2,21.2,10578.0
2019-12-13 10:12:00,21.215,21.225,21.205,21.215,23097.0
2019-12-13 10:11:00,21.2554,21.2717,21.2067,21.2154,29677.0
2019-12-13 10:10:00,21.215,21.26,21.215,21.255,17257.0
2019-12-13 10:09:00,21.225,21.23,21.205,21.205,14650.0
2019-12-13 10:08:00,21.2259,21.2503,21.2003,21.2159,42945.0
2019-12-13 10:07:00,21.235,21.245,21.215,21.225,14872.0
2019-12-13 10:06:00,21.235,21.27,21.23,21.23,27575.0
2019-12-13 10:05:00,21.2453,21.2684,21.2284,21.2303,17588.0
2019-12-13 10:04:00,21.17,21.245,21.17,21.245,37285.0
2019-12-13 10:03:00,21.215,21.23,21.18,21.18,35594.0
2019-12-13 10:02:00,21.115,21.225,21.11,21.22,58372.0
2019-12-13 10:01:00,21.065,21.115,21.05,21.11,34600.0
2019-12-13 10:00:00,21.05,21.07,21.03,21.07,10773.0
2019-12-13 09:59:00,21.055,21.065,21.05,21.055,6391.0
2019-12-13 09:58:00,21.045,21.055,21.04,21.055,20443.0
2019-12-13 09:57:00,21.025,21.05,21.025,21.05,7475.0
2019-12-13 09:56:00,21.0,21.025,21.0,21.02,20664.0
2019-12-13 09:55:00,20.995,21.0,20.995,20.995,4234.0
2019-12-13 09:54:00,21.005,21.01,20.99,20.995,18583.0
2019-12-13 09:53:00,20.985,21.01,20.985,21.005,12673.0
2019-12-13 09:52:00,20.985,20.995,20.98,20.985,18618.0
2019-12-13 09:51:00,20.96,20.985,20.96,20.985,7820.0
2019-12-13 09:50:00,20.98,20.98,20.96,20.96,5582.0
2019-12-13 09:49:00,20.995,20.995,20.96,20.965,27152.0
2019-12-13 09:48:00,20.99,21.0,20.99,21.0,2958.0
2019-12-13 09:47:00,20.975,20.995,20.975,20.985,10584.0
2019-12-13 09:46:00,20.98,20.99,20.965,20.98,10488.0
2019-12-13 09:45:00,20.985,21.005,20.97,20.97,18847.0
2019-12-13 09:44:00,20.99,21.005,20.99,20.99,12443.0
2019-12-13 09:43:00,21.0,21.0,20.975,20.985,42281.0
2019-12-13 09:42:00,20.9908,21.0195,20.9895,20.9958,21535.0
2019-12-13 09:41:00,20.9858,21.0397,20.9796,20.9858,51652.0
2019-12-13 09:40:00,21.015,21.015,20.98,20.985,33875.0
2019-12-13 09:39:00,21.01,21.04,21.01,21.02,15116.0
2019-12-13 09:38:00,20.95,20.995,20.95,20.995,12826.0
2019-12-13 09:37:00,20.975,20.98,20.95,20.955,14484.0
2019-12-13 09:36:00,20.99,20.99,20.97,20.98,12538.0
2019-12-13 09:35:00,20.935,21.005,20.935,20.995,11702.0
2019-12-13 09:34:00,20.96,20.96,20.93,20.93,11869.0
2019-12-13 09:33:00,20.985,20.985,20.97,20.97,15932.0
2019-12-13 09:32:00,20.985,21.01,20.985,20.995,29011.0
2019-12-13 09:31:00,20.96,21.0,20.96,20.99,31754.0
2019-12-13 09:30:00,20.96,20.975,20.955,20.96,24301.0
2019-12-13 09:29:00,20.945,20.955,20.945,20.955,22320.0
2019-12-13 09:28:00,20.935,20.95,20.935,20.95,12122.0
2019-12-13 09:27:00,20.935,20.935,20.93,20.935,4266.0
2019-12-13 09:26:00,20.93,20.93,20.92,20.925,5887.0
2019-12-13 09:25:00,20.895,20.92,20.895,20.92,9796.0
2019-12-13 09:24:00,20.895,20.895,20.89,20.89,11432.0
2019-12-13 09:23:00,20.91,20.91,20.875,20.89,11784.0
2019-12-13 09:22:00,20.94,20.94,20.9,20.91,20032.0
2019-12-13 09:21:00,20.95,20.965,20.945,20.945,13625.0
